"t","\alpha","\chi","v_F","\rho_t","x","y","z","\rho","\phi","\dot x","\dot y","\dot z","\ddot x","\ddot y","\ddot z","k_x","k_y","k_z","k_\rho","k_\phi","k_\rho^{(+)}","k_\rho^{(-)}","s_x","s_y","s_z","L_x","L_y","L_z","J_x","J_y","J_z","E"
0,"1/2",1,1,1,1.5,0.,0.,1.5,0.,1.3552527156068805e-20,0.5773502691896257,-0.3333333333333333,-0.8889329091572274,-0.00006227513693202138,-0.00008986149637502031,0.4714045207910317,0.3333333333333333,0.,0.4714045207910317,0.,0.4714045207910315+1.2904784139758922*^-8*I,0.4714045207910315-1.2904784139758922*^-8*I,0.408248290463863,0.28867513459481287,0.,0.,0.,0.5,0.408248290463863,0.28867513459481287,0.5,0.1924500897298752
0.,"1/2",1,1,1,1.5,0.,0.,1.5,0.,1.3552527156068805e-20,0.5773502691896257,-0.3333333333333333,-0.8889329091572274,-0.00006227513693202138,-0.00008986149637502031,0.4714045207910317,0.3333333333333333,0.,0.4714045207910317,0.,0.4714045207910315+1.2904784139758922*^-8*I,0.4714045207910315-1.2904784139758922*^-8*I,0.408248290463863,0.28867513459481287,0.,0.,0.,0.5,0.408248290463863,0.28867513459481287,0.5,0.1924500897298752
0.14925373134328357,"1/2",1,1,1,1.4975254405432825,0.0861242634278291,-0.0497512464681996,1.4999999446084453,0.05744777115847786,-0.03315015515656132,0.5763977841958943,-0.3333333521412165,-0.2218528937867785,-0.012758738061208676,-6.38642281249366e-9,0.4514881167763643,0.35984967659667033,0.,0.47140450361936076,-0.0647981624684194,0.47140456281861715,0.4714044978659541,0.3910001927089856,0.31163897269362206,0.,0.017902969951862864,-0.022462096575204187,0.4999999639710044,0.4089031626608485,0.28917687611841786,0.4999999639710044,0.19245007586230833
0.29850746268656714,"1/2",1,1,1,1.4901100888530971,0.17196440278064445,-0.09950249309666057,1.4999999442418286,0.11489556184400809,-0.06619004349409818,0.5735435327567465,-0.3333333527776601,-0.22075638620795487,-0.02547651708964143,-1.0008076911657846e-8,0.4300821102438444,0.38517877454279337,0.,0.47140450381484506,-0.0317514531721092,0.4714045592173727,0.4714045034623266,0.37246204627079477,0.333574615472719,0.,0.03832624835492447,-0.04279424220553534,0.4999999647235669,0.41078829462571925,0.29078037326718364,0.4999999647235669,0.19245007615196963
0.44776119402985076,"1/2",1,1,1,1.4777783552061765,0.25723716947928094,-0.1492537398568579,1.4999999428258606,0.1723433503590349,-0.09901154133337262,0.5687970026907104,-0.3333333537928819,-0.21893151157689106,-0.03810968631875731,-1.0692858882329268e-8,0.40725711671684284,0.40923703523646204,0.,0.4714045037535287,0.001400013811419576,0.4714045604647692,0.471404504709723,0.3526950212266443,0.35440968102174775,0.,0.06108015799697469,-0.06078464775330967,0.4999999648666572,0.413775179223619,0.2936250332684381,0.4999999648666572,0.19245007620704513
0.5970149253731343,"1/2",1,1,1,1.4605709265688824,0.3416612241858292,-0.19900498681854056,1.4999999412168132,0.22979113977660998,-0.13150636358308312,0.5621738130999298,-0.33333335552470705,-0.21638431324674168,-0.05061746415213895,-1.0697241043088864e-8,0.3830884427138292,0.4319450838179034,0.,0.4714045037075348,0.03454686223068831,0.4714045696992096,0.47140449823574265,0.3317643347113498,0.3740754285081224,0.,0.08595922571151526,-0.07623651049260081,0.4999999649897389,0.41772356042286507,0.2978389180155216,0.4999999649897389,0.1924500762544194
0.746268656716418,"1/2",1,1,1,1.4385445761185434,0.4249580224870145,-0.24875623399149502,1.49999993945205,0.2872389296767616,-0.16356729823728966,0.5536958182862703,-0.3333333564240394,-0.21312317992061086,-0.06295857737855616,-5.940215331105625e-9,0.3576558290682403,0.4532279984948104,0.,0.47140450369465103,0.06757972909423732,0.4714045749091118,0.4714044960595687,0.30973904430677873,0.3925069737366756,0.,0.112743290045072,-0.08896911710412132,0.49999996512797973,0.42248233435185073,0.3035378566325543,0.49999996512797973,0.19245007630762834
0.8955223880597015,"1/2",1,1,1,1.4117719763300078,0.5068527393511854,-0.29850748131341903,1.4999999375128443,0.34468671975743265,-0.19508856618496234,0.5433909937228465,-0.33333335780986484,-0.2091588714846087,-0.07509223628157495,-9.601274035961488e-9,0.3310431867498585,0.4730155595299216,0.,0.4714045037124218,0.100389627533927,0.47140457045682943,0.4714045038168024,0.2866918190574179,0.4096435046299999,0.,0.14119868329733454,-0.09881886788266805,0.4999999652646901,0.42789050235475246,0.31082463674733185,0.4999999652646901,0.19245007636024802
1.044776119402985,"1/2",1,1,1,1.3803414244016474,0.5870751597471664,-0.3482587288521559,1.4999998970371065,0.40213450902115044,-0.22596872594990958,0.5312921303766583,-0.3333333593090736,-0.20458347869840873,-0.08701578608064327,-1.6780220489091104e-8,0.3033383126569586,0.4912424681446721,0.,0.47140449171086307,0.13286830255849366,0.47140459869844487,0.47140449124462125,0.2626987000300664,0.42542848165410035,0.,0.1710794775142592,-0.10564021517807025,0.4999999398448777,0.43377817754432557,0.3197882664760301,0.4999999398448777,0.19245006657615737
1.1940298507462686,"1/2",1,1,1,1.3443563922557302,0.665360493978745,-0.3980099767971543,1.4999995654487646,0.45958230450387705,-0.2560942704496508,0.5174446726805637,-0.33333336382406475,-0.19909881759812262,-0.09854014704702424,-4.3720661076667016e-8,0.27463256700485217,0.5078485027550393,0.,0.47140438832226095,0.16490856964972353,0.471404809718805,0.4714043877234463,0.23783884563424482,0.4398098265243398,0.,0.20212877079800273,-0.10930650162134413,0.4999997205312398,0.4399676164322476,0.33050332490299567,0.4999997205312398,0.19244998216228792
1.3432835820895523,"1/2",1,1,1,1.3039363304721996,0.7414507770797638,-0.4477612257062087,1.499999736252474,0.5170300894533366,-0.2853889307468904,0.5018827665859907,-0.333333371567017,-0.19317784588479606,-0.10984708937597311,-3.272924937910911e-8,0.24502081499063638,0.5227791374431051,0.,0.47140444294548856,0.19640479333714034,0.4714047054173223,0.4714044422101989,0.21219428429787648,0.4527400862650799,0.,0.23408022735515926,-0.10971082044374153,0.4999998364494598,0.4462745116530358,0.34302926582133836,0.4999998364494598,0.19245002677923906
